Node ID,Position,Role,Power
0,"(303.46019374111063, 215.11325305840919)",Roles.CLUSTER_HEAD,36.99257771042449
1,"(288.39593518355304, 288.0481222456288)",Roles.REGISTERED,37.182061142422455
2,"(308.98076116618637, 335.49774031857385)",Roles.REGISTERED,36.23016264643216
3,"(342.16585212788175, 419.4904403510567)",Roles.CLUSTER_HEAD,29.76819205607136
4,"(343.3578814573981, 509.7916433384222)",Roles.CLUSTER_HEAD,31.8004130480671
5,"(352.5913183498242, 579.5576717500652)",Roles.CLUSTER_HEAD,31.79756923046687
6,"(335.8714816088192, 626.1161055510662)",Roles.REGISTERED,36.906764718424775
7,"(327.96024692771925, 744.0616929461078)",Roles.CLUSTER_HEAD,37.97712071361546
8,"(383.45203251470497, 811.2926300723258)",Roles.ROUTER,27.804874006465212
9,"(380.6850497565745, 896.9583509474294)",Roles.CLUSTER_HEAD,27.690410316861378
10,"(367.2850207354376, 208.84242699249873)",Roles.CLUSTER_HEAD,33.78076252165462
11,"(405.1122227645597, 296.3253311892933)",Roles.CLUSTER_HEAD,26.794431376060743
12,"(410.8134917752647, 371.10942812349435)",Roles.CLUSTER_HEAD,25.169228272065627
13,"(403.9676452400324, 436.1819505169789)",Roles.CLUSTER_HEAD,28.75625618886265
14,"(417.1573330211249, 519.7787697320746)",Roles.DEAD,7.999309446443849
15,"(412.5399850072118, 598.3605136804681)",Roles.DEAD,7.99933424804535
16,"(440.50925294693764, 634.4924864558013)",Roles.DEAD,7.999203352046896
17,"(451.1725702444013, 724.9681028895816)",Roles.ROOT,999982.4095617573
18,"(429.66768115349197, 817.6643975207678)",Roles.ROUTER,13.612807400035473
19,"(454.6865327646599, 870.2144046926178)",Roles.ROUTER,19.928588539242817
20,"(443.35619157135443, 219.1366012033227)",Roles.REGISTERED,32.64966943846351
21,"(469.4107732082542, 254.32337948641242)",Roles.CLUSTER_HEAD,32.58750799366078
22,"(445.396563104705, 333.1849148574987)",Roles.ROUTER,33.948031792047956
23,"(466.0261333322873, 436.63829044609327)",Roles.CLUSTER_HEAD,20.76372412485232
24,"(470.42647134638656, 517.4150787231281)",Roles.CLUSTER_HEAD,28.311449968058113
25,"(491.4087952649592, 582.3578082659651)",Roles.DEAD,7.99969550404313
26,"(481.3468673013436, 625.615079242931)",Roles.ROUTER,29.544526849664145
27,"(523.5043217466362, 727.4169233561219)",Roles.DEAD,7.999208284843242
28,"(502.1912945629907, 817.3730494744311)",Roles.CLUSTER_HEAD,25.02776088805784
29,"(537.9877507944701, 882.9607406809912)",Roles.CLUSTER_HEAD,31.458533508868552
30,"(536.4700090161373, 194.184481644502)",Roles.REGISTERED,35.72996636003662
31,"(555.2323151700867, 296.92296003569044)",Roles.CLUSTER_HEAD,28.405697360064213
32,"(521.4624713803374, 363.86985911479513)",Roles.CLUSTER_HEAD,21.18697003685029
33,"(569.9859632760746, 424.05509087071204)",Roles.CLUSTER_HEAD,25.063362393664306
34,"(557.7200595288871, 522.0506755652727)",Roles.CLUSTER_HEAD,14.215496884836485
35,"(578.1675753581486, 570.7212259419553)",Roles.CLUSTER_HEAD,25.94119660325908
36,"(572.0054778544193, 664.3222192721264)",Roles.CLUSTER_HEAD,18.253706219238346
37,"(582.4927592381741, 740.2284742257018)",Roles.CLUSTER_HEAD,29.486385430469294
38,"(587.5378132553625, 784.0391996730152)",Roles.ROUTER,10.662080336043232
39,"(595.0514568377649, 892.563700607582)",Roles.ROUTER,29.147066670463428
40,"(576.622956559712, 222.17851268988608)",Roles.REGISTERED,33.143341830458695
41,"(625.9039045187424, 272.6499393636584)",Roles.CLUSTER_HEAD,28.846210961671595
42,"(604.0598339027015, 338.4320866724434)",Roles.CLUSTER_HEAD,21.49438571045334
43,"(606.7305091561462, 414.514216061501)",Roles.CLUSTER_HEAD,24.87304625766135
44,"(617.7608059076147, 522.5978825867716)",Roles.CLUSTER_HEAD,33.46095301125558
45,"(644.9101402281187, 564.7246388549736)",Roles.REGISTERED,32.42902336966027
46,"(644.8246827996414, 630.7095322846005)",Roles.CLUSTER_HEAD,9.904943475241767
47,"(644.6671235639299, 739.8101505592612)",Roles.CLUSTER_HEAD,22.85636641766078
48,"(647.6729074492374, 811.507611539258)",Roles.CLUSTER_HEAD,23.92389002405913
49,"(690.7781758925499, 871.5827773574888)",Roles.CLUSTER_HEAD,28.958592393667445
50,"(661.26870066593, 194.8657684573761)",Roles.REGISTERED,35.061962739241494
51,"(705.4946658612146, 272.28342581711917)",Roles.REGISTERED,27.331084496065966
52,"(686.3332513513797, 366.61224522463965)",Roles.REGISTERED,20.32774896645247
53,"(704.038591831107, 434.7525445806233)",Roles.REGISTERED,30.124852134470004
54,"(706.1947719933489, 476.53501383770185)",Roles.ROUTER,32.98871607205982
55,"(727.6692756717077, 582.991194587554)",Roles.REGISTERED,16.149212742436394
56,"(731.8725625047855, 631.2841661154864)",Roles.CLUSTER_HEAD,31.92619630406412
57,"(704.872008676226, 703.5363438943455)",Roles.CLUSTER_HEAD,22.740859667253073
58,"(755.8588156622977, 789.8939902871259)",Roles.CLUSTER_HEAD,34.51697373604137
59,"(745.74703613384, 856.5195564212204)",Roles.ROUTER,28.193939448061446
60,"(767.5263330481636, 204.52919856437077)",Roles.REGISTERED,33.560201276853675
61,"(777.540649760619, 273.0426245076645)",Roles.CLUSTER_HEAD,26.946212209666058
62,"(783.4943213961182, 364.00086347163585)",Roles.CLUSTER_HEAD,25.64529671685927
63,"(749.3711687542382, 410.0203727733086)",Roles.CLUSTER_HEAD,30.170384980868445
64,"(783.6691351511155, 519.8282873008214)",Roles.REGISTERED,24.258684648059337
65,"(787.117537522474, 596.8976950891158)",Roles.CLUSTER_HEAD,24.002779297660137
66,"(795.2053683622926, 625.8600098361618)",Roles.REGISTERED,28.142762516862337
67,"(797.616235650956, 714.0675857730556)",Roles.CLUSTER_HEAD,22.27981987365471
68,"(827.8768371521461, 815.5569530975258)",Roles.CLUSTER_HEAD,25.776604307259372
69,"(799.2571570497363, 871.4620207298658)",Roles.REGISTERED,33.63735844005314
70,"(804.820255129673, 193.96168549812865)",Roles.CLUSTER_HEAD,33.86537637445316
71,"(853.2222319701289, 291.8846375074648)",Roles.REGISTERED,32.54972764486202
72,"(853.3975591456548, 351.62602075734753)",Roles.CLUSTER_HEAD,24.267643924860806
73,"(824.5200226771385, 406.65085061255627)",Roles.CLUSTER_HEAD,29.418691998464194
74,"(856.9104369778067, 488.4004971977756)",Roles.CLUSTER_HEAD,22.919129296053235
75,"(862.7944241617367, 562.7645613134309)",Roles.REGISTERED,29.2451982224577
76,"(850.6956456196365, 636.7594755692108)",Roles.REGISTERED,22.348397974455125
77,"(891.4769922771706, 735.7554319826011)",Roles.CLUSTER_HEAD,21.56198696165283
78,"(888.997852858592, 813.5126579941343)",Roles.CLUSTER_HEAD,25.17762329285869
79,"(887.8299463067924, 869.0115119763345)",Roles.REGISTERED,32.66736249126132
80,"(882.3664191471435, 181.2508625316983)",Roles.REGISTERED,36.88729885922566
81,"(911.8703961304961, 296.3082721002547)",Roles.CLUSTER_HEAD,27.470058812862963
82,"(917.513737687362, 353.29832586711024)",Roles.CLUSTER_HEAD,21.8609253488485
83,"(915.7445901970447, 414.7776304052945)",Roles.CLUSTER_HEAD,27.542957249666994
84,"(910.7158050901328, 519.8379707623953)",Roles.REGISTERED,35.7820986000341
85,"(914.787586714241, 564.7868968592516)",Roles.CLUSTER_HEAD,24.59889368646169
86,"(920.7274076684129, 645.6767216753597)",Roles.CLUSTER_HEAD,26.539472070460718
87,"(966.9939106106846, 709.3961046038693)",Roles.REGISTERED,28.154377952066856
88,"(964.3396437246403, 783.1009917391681)",Roles.CLUSTER_HEAD,24.937819032060894
89,"(976.5445020204113, 857.9472380667949)",Roles.ROUTER,29.06701854726285
90,"(971.7551417316364, 223.23468974913555)",Roles.REGISTERED,35.490589800038016
91,"(984.6462723274614, 290.9175054334192)",Roles.REGISTERED,33.67363216645407
92,"(1000.5805473316499, 340.7229870930795)",Roles.REGISTERED,34.13974360804877
93,"(988.3708170203939, 401.36312731001755)",Roles.REGISTERED,34.54103624004652
94,"(1026.2801837532036, 511.3241864728073)",Roles.REGISTERED,38.69421525600978
95,"(1007.0634526436332, 569.9277580018955)",Roles.CLUSTER_HEAD,34.55123119364748
96,"(1010.8674768991073, 655.0723452008502)",Roles.REGISTERED,32.65238125286134
97,"(1015.0031412449454, 739.2567808247384)",Roles.REGISTERED,32.8188938224604
98,"(1054.560469889236, 818.3806921125165)",Roles.CLUSTER_HEAD,33.143671297657626
99,"(1035.291349164801, 859.1611372461923)",Roles.CLUSTER_HEAD,37.175810358422396
