Node ID,Position,Role,Power
0,"(303.46019374111063, 215.11325305840919)",Roles.REGISTERED,99999.90665051361
1,"(295.89593518355304, 288.0481222456288)",Roles.CLUSTER_HEAD,99999.87904922442
2,"(323.98076116618637, 335.49774031857385)",Roles.CLUSTER_HEAD,99999.86963085145
3,"(364.66585212788175, 419.4904403510567)",Roles.ROUTER,99999.76182459913
4,"(373.3578814573981, 509.7916433384222)",Roles.ROOT,999998.9081043045
5,"(390.0913183498242, 204.5576717500652)",Roles.CLUSTER_HEAD,99999.913078389
6,"(380.8714816088192, 251.1161055510662)",Roles.REGISTERED,99999.8811113188
7,"(380.46024692771925, 369.06169294610777)",Roles.REGISTERED,99999.89196615384
8,"(443.45203251470497, 436.2926300723258)",Roles.CLUSTER_HEAD,99999.78468251262
9,"(448.1850497565745, 521.9583509474294)",Roles.ROUTER,99999.85045779953
10,"(442.2850207354376, 208.84242699249873)",Roles.ROUTER,99999.86000829816
11,"(487.6122227645597, 296.3253311892933)",Roles.CLUSTER_HEAD,99999.84190388196
12,"(500.8134917752647, 371.10942812349435)",Roles.ROUTER,99999.7576727668
13,"(501.4676452400324, 436.1819505169789)",Roles.REGISTERED,99999.87921765432
14,"(522.1573330211249, 519.7787697320746)",Roles.CLUSTER_HEAD,99999.82724661191
15,"(525.0399850072117, 223.36051368046813)",Roles.ROUTER,99999.86575636177
16,"(560.5092529469376, 259.4924864558013)",Roles.ROUTER,99999.77876546526
17,"(578.6725702444013, 349.96810288958153)",Roles.CLUSTER_HEAD,99999.84612610746
18,"(564.667681153492, 442.6643975207678)",Roles.ROUTER,99999.75776969588
19,"(597.1865327646599, 495.2144046926178)",Roles.ROUTER,99999.84507423929
20,"(593.3561915713544, 219.1366012033227)",Roles.CLUSTER_HEAD,99999.90573132494
21,"(626.9107732082542, 254.32337948641242)",Roles.CLUSTER_HEAD,99999.91098920489
22,"(610.396563104705, 333.1849148574987)",Roles.REGISTERED,99999.91331021288
23,"(638.5261333322874, 436.63829044609327)",Roles.CLUSTER_HEAD,99999.90993567523
24,"(650.4264713463865, 517.4150787231281)",Roles.CLUSTER_HEAD,99999.94509908483
