Node ID,Position,Role,Power
0,"(303.46019374111063, 215.11325305840919)",Roles.REGISTERED,4.708143427200069
1,"(288.39593518355304, 288.0481222456288)",Roles.CLUSTER_HEAD,4.761917097600124
2,"(308.98076116618637, 335.49774031857385)",Roles.ROUTER,4.6982700672000774
3,"(342.16585212788175, 419.4904403510567)",Roles.CLUSTER_HEAD,4.108830251199779
4,"(343.3578814573981, 509.7916433384222)",Roles.CLUSTER_HEAD,4.395851662400191
5,"(352.5913183498242, 579.5576717500652)",Roles.ROUTER,4.423135430400375
6,"(335.8714816088192, 626.1161055510662)",Roles.REGISTERED,4.688110704000097
7,"(327.96024692771925, 744.0616929461078)",Roles.CLUSTER_HEAD,4.823325496000105
8,"(383.45203251470497, 811.2926300723258)",Roles.ROUTER,3.9484667503998683
9,"(380.6850497565745, 896.9583509474294)",Roles.CLUSTER_HEAD,4.181233521600151
10,"(367.2850207354376, 208.84242699249873)",Roles.CLUSTER_HEAD,4.397302875200025
11,"(405.1122227645597, 296.3253311892933)",Roles.ROUTER,3.799467804799968
12,"(410.8134917752647, 371.10942812349435)",Roles.CLUSTER_HEAD,3.630597763199908
13,"(403.9676452400324, 436.1819505169789)",Roles.REGISTERED,4.171521948800416
14,"(417.1573330211249, 519.7787697320746)",Roles.CLUSTER_HEAD,2.2374247088006642
15,"(412.5399850072118, 598.3605136804681)",Roles.CLUSTER_HEAD,2.8074155936003446
16,"(440.50925294693764, 634.4924864558013)",Roles.ROUTER,2.2442104448006863
17,"(451.1725702444013, 724.9681028895816)",Roles.ROOT,999997.5360821283
18,"(429.66768115349197, 817.6643975207678)",Roles.ROUTER,3.493964384000008
19,"(454.6865327646599, 870.2144046926178)",Roles.ROUTER,3.6419427823999455
20,"(443.35619157135443, 219.1366012033227)",Roles.CLUSTER_HEAD,4.213527881599957
21,"(469.4107732082542, 254.32337948641242)",Roles.REGISTERED,4.277543648000206
22,"(445.396563104705, 333.1849148574987)",Roles.REGISTERED,4.474598968000367
23,"(466.0261333322873, 436.63829044609327)",Roles.CLUSTER_HEAD,3.4019418944001187
24,"(470.42647134638656, 517.4150787231281)",Roles.ROUTER,4.006370305600284
25,"(491.4087952649592, 582.3578082659651)",Roles.DEAD,0.9984367824007256
26,"(481.3468673013436, 625.615079242931)",Roles.REGISTERED,4.246053315200088
