Node ID,Position,Role,Power
0,"(303.46019374111063, 215.11325305840919)",Roles.CLUSTER_HEAD,9.446754316799371
1,"(288.39593518355304, 288.0481222456288)",Roles.ROUTER,9.286096310399476
2,"(308.98076116618637, 335.49774031857385)",Roles.CLUSTER_HEAD,9.139435308799285
3,"(342.16585212788175, 419.4904403510567)",Roles.ROUTER,8.165154547199236
4,"(343.3578814573981, 509.7916433384222)",Roles.CLUSTER_HEAD,8.41124668159891
5,"(352.5913183498242, 579.5576717500652)",Roles.ROUTER,8.03899755199917
6,"(335.8714816088192, 626.1161055510662)",Roles.REGISTERED,9.352772198398839
7,"(327.96024692771925, 744.0616929461078)",Roles.REGISTERED,9.857679884799886
8,"(383.45203251470497, 811.2926300723258)",Roles.CLUSTER_HEAD,9.192166102398833
9,"(380.6850497565745, 896.9583509474294)",Roles.CLUSTER_HEAD,9.366652009599061
10,"(367.2850207354376, 208.84242699249873)",Roles.CLUSTER_HEAD,9.2295178463994
11,"(405.1122227645597, 296.3253311892933)",Roles.ROUTER,8.279717183999047
12,"(410.8134917752647, 371.10942812349435)",Roles.CLUSTER_HEAD,7.401864656000227
13,"(403.9676452400324, 436.1819505169789)",Roles.REGISTERED,8.409880662398333
14,"(417.1573330211249, 519.7787697320746)",Roles.REGISTERED,7.285822102399449
15,"(412.5399850072118, 598.3605136804681)",Roles.CLUSTER_HEAD,4.980174336002839
16,"(440.50925294693764, 634.4924864558013)",Roles.ROUTER,3.0875296800030005
17,"(451.1725702444013, 724.9681028895816)",Roles.ROOT,999996.0968602519
18,"(429.66768115349197, 817.6643975207678)",Roles.ROUTER,6.611478803201633
19,"(454.6865327646599, 870.2144046926178)",Roles.REGISTERED,8.534450838398573
20,"(443.35619157135443, 219.1366012033227)",Roles.CLUSTER_HEAD,9.020093990398792
21,"(469.4107732082542, 254.32337948641242)",Roles.REGISTERED,8.285975647999564
22,"(445.396563104705, 333.1849148574987)",Roles.REGISTERED,9.0443048895984
23,"(466.0261333322873, 436.63829044609327)",Roles.CLUSTER_HEAD,7.073519616000095
24,"(470.42647134638656, 517.4150787231281)",Roles.ROUTER,7.205262115199537
25,"(491.4087952649592, 582.3578082659651)",Roles.DEAD,1.9990201760028494
26,"(481.3468673013436, 625.615079242931)",Roles.REGISTERED,8.17302121599863
27,"(523.5043217466362, 727.4169233561219)",Roles.ROUTER,4.902982390403005
28,"(502.1912945629907, 817.3730494744311)",Roles.CLUSTER_HEAD,7.023174022399975
29,"(537.9877507944701, 882.9607406809912)",Roles.ROUTER,8.33755270079958
30,"(536.4700090161373, 194.184481644502)",Roles.REGISTERED,9.159221519999182
31,"(555.2323151700867, 296.92296003569044)",Roles.ROUTER,7.619678143999053
32,"(521.4624713803374, 363.86985911479513)",Roles.CLUSTER_HEAD,5.863568604802196
33,"(569.9859632760746, 424.05509087071204)",Roles.ROUTER,6.96252258560022
34,"(557.7200595288871, 522.0506755652727)",Roles.CLUSTER_HEAD,4.414283222403524
35,"(578.1675753581486, 570.7212259419553)",Roles.CLUSTER_HEAD,2.8505935072033424
