Node ID,Position,Role,Power
0,"(303.46019374111063, 215.11325305840919)",Roles.REGISTERED,27.62129132160053
1,"(288.39593518355304, 288.0481222456288)",Roles.REGISTERED,27.745932852801126
2,"(308.98076116618637, 335.49774031857385)",Roles.CLUSTER_HEAD,26.98335857279809
3,"(342.16585212788175, 419.4904403510567)",Roles.CLUSTER_HEAD,22.102816099185205
4,"(343.3578814573981, 509.7916433384222)",Roles.CLUSTER_HEAD,23.1545379183981
5,"(352.5913183498242, 579.5576717500652)",Roles.CLUSTER_HEAD,22.7462756559979
6,"(335.8714816088192, 626.1161055510662)",Roles.REGISTERED,27.259418611201795
7,"(327.96024692771925, 744.0616929461078)",Roles.CLUSTER_HEAD,28.367605849601937
8,"(383.45203251470497, 811.2926300723258)",Roles.ROUTER,20.203251580783615
9,"(380.6850497565745, 896.9583509474294)",Roles.CLUSTER_HEAD,20.344843833592684
10,"(367.2850207354376, 208.84242699249873)",Roles.CLUSTER_HEAD,25.052432919994523
11,"(405.1122227645597, 296.3253311892933)",Roles.CLUSTER_HEAD,19.68192391678099
12,"(410.8134917752647, 371.10942812349435)",Roles.REGISTERED,19.05885961917899
13,"(403.9676452400324, 436.1819505169789)",Roles.REGISTERED,22.777155193606045
14,"(417.1573330211249, 519.7787697320746)",Roles.CLUSTER_HEAD,6.132434719969496
15,"(412.5399850072118, 598.3605136804681)",Roles.DEAD,5.999023108776164
16,"(440.50925294693764, 634.4924864558013)",Roles.DEAD,5.999073179176253
17,"(451.1725702444013, 724.9681028895816)",Roles.ROOT,999986.1982423787
18,"(429.66768115349197, 817.6643975207678)",Roles.ROUTER,7.9396867599829415
19,"(454.6865327646599, 870.2144046926178)",Roles.ROUTER,14.064611755171232
20,"(443.35619157135443, 219.1366012033227)",Roles.REGISTERED,23.890233543994874
21,"(469.4107732082542, 254.32337948641242)",Roles.CLUSTER_HEAD,23.314566415996545
22,"(445.396563104705, 333.1849148574987)",Roles.REGISTERED,25.513524481605124
23,"(466.0261333322873, 436.63829044609327)",Roles.CLUSTER_HEAD,12.794813553576724
24,"(470.42647134638656, 517.4150787231281)",Roles.CLUSTER_HEAD,13.65017124317861
25,"(491.4087952649592, 582.3578082659651)",Roles.DEAD,5.999446454371686
26,"(481.3468673013436, 625.615079242931)",Roles.REGISTERED,23.857683038395216
27,"(523.5043217466362, 727.4169233561219)",Roles.DEAD,5.998693875170807
28,"(502.1912945629907, 817.3730494744311)",Roles.CLUSTER_HEAD,16.81237500158385
29,"(537.9877507944701, 882.9607406809912)",Roles.CLUSTER_HEAD,23.238633463993494
30,"(536.4700090161373, 194.184481644502)",Roles.REGISTERED,26.390911294397398
31,"(555.2323151700867, 296.92296003569044)",Roles.CLUSTER_HEAD,20.289696811185014
32,"(521.4624713803374, 363.86985911479513)",Roles.CLUSTER_HEAD,14.011751897571337
33,"(569.9859632760746, 424.05509087071204)",Roles.REGISTERED,18.569098303984575
34,"(557.7200595288871, 522.0506755652727)",Roles.CLUSTER_HEAD,9.435500209566834
35,"(578.1675753581486, 570.7212259419553)",Roles.CLUSTER_HEAD,18.05085739037699
36,"(572.0054778544193, 664.3222192721264)",Roles.CLUSTER_HEAD,13.04853523837764
37,"(582.4927592381741, 740.2284742257018)",Roles.CLUSTER_HEAD,18.391394431983024
38,"(587.5378132553625, 784.0391996730152)",Roles.DEAD,5.998770407981431
39,"(595.0514568377649, 892.563700607582)",Roles.ROUTER,21.481171779190397
40,"(576.622956559712, 222.17851268988608)",Roles.REGISTERED,24.35810671999647
41,"(625.9039045187424, 272.6499393636584)",Roles.REGISTERED,19.47394831358261
42,"(604.0598339027015, 338.4320866724434)",Roles.CLUSTER_HEAD,14.784716577576033
43,"(606.7305091561462, 414.514216061501)",Roles.REGISTERED,16.98077798717699
44,"(617.7608059076147, 522.5978825867716)",Roles.REGISTERED,25.677407772801686
45,"(644.9101402281187, 564.7246388549736)",Roles.REGISTERED,23.17448217599896
46,"(644.8246827996414, 630.7095322846005)",Roles.REGISTERED,9.036125046367264
47,"(644.6671235639299, 739.8101505592612)",Roles.REGISTERED,15.726947038373536
48,"(647.6729074492374, 811.507611539258)",Roles.CLUSTER_HEAD,12.114342367979038
49,"(690.7781758925499, 871.5827773574888)",Roles.CLUSTER_HEAD,21.40039963038744
50,"(661.26870066593, 194.8657684573761)",Roles.REGISTERED,26.50506724320173
51,"(705.4946658612146, 272.28342581711917)",Roles.CLUSTER_HEAD,19.651891206383358
52,"(686.3332513513797, 366.61224522463965)",Roles.CLUSTER_HEAD,14.277934540770572
53,"(704.038591831107, 434.7525445806233)",Roles.REGISTERED,21.23126403198711
54,"(706.1947719933489, 476.53501383770185)",Roles.CLUSTER_HEAD,23.745484467194757
55,"(727.6692756717077, 582.991194587554)",Roles.CLUSTER_HEAD,10.80010240797356
56,"(731.8725625047855, 631.2841661154864)",Roles.REGISTERED,23.12018051680094
57,"(704.872008676226, 703.5363438943455)",Roles.CLUSTER_HEAD,16.750864051176066
58,"(755.8588156622977, 789.8939902871259)",Roles.ROUTER,25.062656673603577
