node_id,start_time,registered_time,delta_time
23,93.86402822060478,1772.5442413161707,1678.680213095566
52,195.39523121058122,1772.5446660778816,1577.1494348673004
81,15.33032740769016,1772.5446823467048,1757.2143549390146
91,110.04181691022237,1772.5447854645188,1662.5029685542963
92,41.5229240835461,1772.8351335363518,1731.3122094528057
44,131.33130114214782,1772.836367157868,1641.50506601572
45,140.52511054575706,1775.3201911930175,1634.7950806472604
12,20.00005421922544,1782.5454098090515,1762.5453555898262
32,41.09705154015224,1782.5454155999869,1741.4483640598346
42,159.45754293322872,1782.5460230924834,1623.0884801592547
43,33.49406146947371,1782.5460290309898,1749.051967561516
51,101.2618626328942,1782.5460323820794,1681.2841697491851
34,82.68000853795574,1785.3183690606443,1702.6383605226886
3,121.48759925705205,1792.5442105715929,1671.0566113145408
12,20.00005421922544,1792.5442559894502,1772.5442017702248
22,167.99030809589487,1792.544331494953,1624.5540233990582
31,102.49998690059765,1792.5443468629032,1690.0443599623056
41,150.82905703125414,1792.5462040349976,1641.7171470037433
50,7.065209327392963,1792.5463392352533,1785.4811299078603
60,43.5180678400414,1792.5463419373307,1749.0282740972893
33,72.94720943272013,1795.318523042065,1722.3713136093447
61,165.58263133135597,1802.5446328967894,1636.9620015654334
21,132.75156096879616,1802.5458557480495,1669.7942947792533
70,109.52530405499013,1802.5465969472655,1693.0212928922754
11,83.23598777886923,1812.5443447302484,1729.3083569513792
20,155.16752999199304,1812.5443558367663,1657.3768258447733
30,171.38982537461206,1812.5445358212628,1641.1547104466508
10,152.18954750836411,1822.5460792092815,1670.3565317009175
0,12.621364377541866,1832.5462446057118,1819.92488022817
1,94.44904871522333,1842.5443555210145,1748.095306805791
2,97.57133130482951,1892.5443444714053,1794.9730131665758
40,14.0906946111234,1892.5444211341796,1878.4537265230563
90,161.2974732671142,1892.5448510355627,1731.2473777684486
80,22.937872432449492,1902.5465638824553,1879.6086914500058
32,41.09705154015224,2002.5451533864768,1961.4481018463246
31,102.49998690059765,2002.545174690825,1900.0451877902274
38,18.32028150325855,2037.8331157773425,2019.512834274084
77,97.7585645546704,2037.8334025264774,1940.074837971807
87,157.1024268689133,2037.8334472289157,1880.7310203600023
47,51.68416665309918,2037.8338431127688,1986.1496764596695
96,91.17159711027489,2037.8350961792612,1946.6634990689863
57,15.289231107180745,2047.8331976406237,2032.543966533443
86,165.22399766007075,2047.8334957041225,1882.6094980440516
95,12.838396300959598,2047.8335674321934,2034.9951711312337
67,31.393058897335834,2047.8348391878005,2016.4417802904647
66,122.42567222061977,2057.835036025654,1935.4093638050342
76,188.79897982475538,2057.835041561295,1869.0360617365395
85,122.73538510562723,2057.835321129802,1935.099936024175
94,64.05025489605147,2057.835407557233,1993.7851526611814
36,66.22749039254604,2062.8326661149395,1996.6051757223934
65,78.01210775386194,2067.8350570960492,1989.8229493421873
56,42.42633860637879,2067.835090590312,2025.4087519839334
55,85.2598757427709,2067.835107018523,1982.5752312757522
75,67.77031621379439,2067.8351194881657,2000.0648032743713
84,21.546137015543376,2067.8354295287245,2046.2892925131812
74,66.44669562609317,2067.835480232312,2001.388784606219
26,39.90327349248146,2072.833813833714,2032.9305403412325
64,118.28186242896115,2077.83562016586,1959.5537577368987
45,140.52511054575706,2077.8356205040195,1937.3105099582624
73,33.310510085504916,2077.835818437313,2044.5253083518078
83,106.85883749286414,2077.835824747922,1970.9769872550578
54,134.9805155036538,2087.835867234245,1952.8553517305913
44,131.33130114214782,2087.8359385452477,1956.5046374030999
62,124.59256277810596,2087.835968973692,1963.2434061955862
72,13.064553924598066,2087.8359719370264,2074.7714180124285
63,19.805072554590918,2087.835985019256,2068.030912464665
34,82.68000853795574,2087.8359855009376,2005.1559769629819
82,190.4492456715161,2087.8359948834022,1897.3867492118861
93,157.37199035671892,2087.836007233355,1930.464016876636
44,131.33130114214782,2097.833826644978,1966.5025255028304
33,72.94720943272013,2097.833971725629,2024.8867622929088
53,90.16900542854633,2097.83596244013,2007.6669570115837
71,106.86600876524852,2097.8361300886163,1990.9701213233677
24,122.96214341101606,2102.545029771536,1979.58288636052
81,15.33032740769016,2107.8337009450756,2092.5033735373854
43,33.49406146947371,2107.8362603344535,2074.3421988649798
32,41.09705154015224,2107.8362996811566,2066.7392481410043
42,159.45754293322872,2107.836314525271,1948.3787715920423
23,93.86402822060478,2112.5450810141774,2018.6810527935727
22,167.99030809589487,2112.5452176006715,1944.5549095047768
14,194.65045140861235,2112.5473819912186,1917.8969305826063
43,33.49406146947371,2117.8338953378793,2084.3398338684055
31,102.49998690059765,2117.8338961020886,2015.333909201491
92,41.5229240835461,2157.833781178615,2116.310857095069
91,110.04181691022237,2157.8338040628887,2047.7919871526663
52,195.39523121058122,2157.8338074778962,1962.438576267315
61,165.58263133135597,2157.8339456966423,1992.2513143652864
64,118.28186242896115,2157.8359288829197,2039.5540664539585
53,90.16900542854633,2157.8360228782703,2067.667017449724
43,33.49406146947371,2157.836401553386,2124.3423400839124
54,134.9805155036538,2157.8384613957583,2022.8579458921045
42,159.45754293322872,2162.8342108108945,2003.3766678776658
51,101.2618626328942,2167.8338928515327,2066.5720302186387
44,131.33130114214782,2167.8388121283992,2036.5075109862514
31,102.49998690059765,2167.8389672972294,2065.3389803966315
32,41.09705154015224,2167.8389896360195,2126.741938095867
33,72.94720943272013,2167.8389953641276,2094.8917859314074
41,150.82905703125414,2177.8338899938176,2027.0048329625633
60,43.5180678400414,2177.8339216854174,2134.315853845376
70,109.52530405499013,2177.8339802725236,2068.3086762175335
50,7.065209327392963,2177.836731194105,2170.771521866712
45,140.52511054575706,2177.838755246831,2037.313644701074
34,82.68000853795574,2177.8387651727094,2095.1587566347534
22,167.99030809589487,2177.839289970075,2009.84898187418
23,93.86402822060478,2177.8392994273336,2083.975271206729
80,22.937872432449492,2187.836653888904,2164.8987814564543
14,194.65045140861235,2187.839356722259,1993.1889053136465
13,59.27807855738691,2192.544955616604,2133.266877059217
12,20.00005421922544,2192.545059304307,2172.5450050850814
4,53.26611209145191,2192.5480947158712,2139.2819826244195
5,20.445431622009647,2192.5481082339857,2172.102676611976
40,14.0906946111234,2192.5481307668556,2178.457436155732
11,83.23598777886923,2192.5483586911046,2109.3123709122356
24,122.96214341101606,2197.836207710631,2074.874064299615
3,121.48759925705205,2202.5450671305684,2081.0574678735165
21,132.75156096879616,2202.545291867284,2069.793730898488
30,171.38982537461206,2202.5453059657607,2031.1554805911487
6,129.90922710509966,2212.544823179047,2082.6355960739475
2,97.57133130482951,2212.548564346185,2114.9772330413552
1,94.44904871522333,2222.5492098242503,2128.100161109027
0,12.621364377541866,2232.5492752985883,2219.9279109210465
10,152.18954750836411,2242.545409370313,2090.3558618619486
90,161.2974732671142,2277.8338608389486,2116.5363875718344
20,155.16752999199304,2282.545334063685,2127.377804071692
