time,packet_type,source,current_node,next_hop,dest,hop_count,path_type
36.100147684582346,NETWORK_REQUEST,"[0,2]",16,"[0,254]","[0,254]",,DIRECT
36.10015548671769,NETWORK_REQUEST,"[0,2]",16,"[0,254]","[0,254]",,DIRECT
36.100161463736,NETWORK_REQUEST,"[0,3]",18,"[0,254]","[0,254]",,DIRECT
36.10016610051493,NETWORK_REQUEST,"[0,1]",27,"[0,254]","[0,254]",,DIRECT
36.10018456163904,NETWORK_REQUEST,"[0,3]",18,"[0,254]","[0,254]",,DIRECT
36.10020453730692,NETWORK_REQUEST,"[0,1]",27,"[0,254]","[0,254]",,DIRECT
36.100209824691746,NETWORK_REQUEST,"[0,2]",16,"[0,254]","[0,254]",,DIRECT
36.100210343860816,NETWORK_REQUEST,"[0,3]",18,"[0,254]","[0,254]",,DIRECT
36.10021632780885,NETWORK_REQUEST,"[0,1]",27,"[0,254]","[0,254]",,DIRECT
36.10022947370746,NETWORK_REPLY,"[0,254]",17,"[0,1]","[0,1]",,DIRECT
36.10022978641276,NETWORK_REPLY,"[0,254]",17,"[0,2]","[0,2]",,DIRECT
36.100237588548104,NETWORK_REPLY,"[0,254]",17,"[0,2]","[0,2]",,DIRECT
36.10024762183231,NETWORK_REPLY,"[0,254]",17,"[0,3]","[0,3]",,DIRECT
36.1002545644184,NETWORK_REQUEST,"[0,3]",18,"[0,254]","[0,254]",,DIRECT
36.10026791049945,NETWORK_REPLY,"[0,254]",17,"[0,1]","[0,1]",,DIRECT
36.10027071973535,NETWORK_REPLY,"[0,254]",17,"[0,3]","[0,3]",,DIRECT
36.10027970100138,NETWORK_REPLY,"[0,254]",17,"[0,1]","[0,1]",,DIRECT
36.10029192652216,NETWORK_REPLY,"[0,254]",17,"[0,2]","[0,2]",,DIRECT
36.100296501957125,NETWORK_REPLY,"[0,254]",17,"[0,3]","[0,3]",,DIRECT
36.10034072251471,NETWORK_REPLY,"[0,254]",17,"[0,3]","[0,3]",,DIRECT
51.100331283691986,NETWORK_REQUEST,"[0,1]",27,"[0,254]","[0,254]",,DIRECT
51.10039465688451,NETWORK_REPLY,"[0,254]",17,"[0,1]","[0,1]",,DIRECT
56.1002516127967,NETWORK_REQUEST,"[2,5]",14,"[2,254]","[0,254]",,TREE
56.10026387011278,NETWORK_REQUEST,"[2,2]",15,"[2,254]","[0,254]",,TREE
56.100280159270596,NETWORK_REQUEST,"[3,1]",8,"[3,254]","[0,254]",,TREE
56.10028590139972,NETWORK_REQUEST,"[3,2]",19,"[3,254]","[0,254]",,TREE
56.10029048882875,NETWORK_REQUEST,"[1,5]",47,"[1,254]","[0,254]",,TREE
56.10029946907439,NETWORK_REQUEST,"[2,5]",14,"[2,254]","[0,254]",,TREE
56.100323119674876,NETWORK_REQUEST,"[2,7]",34,"[2,254]","[0,254]",,TREE
56.10032684163902,NETWORK_REQUEST,"[1,6]",48,"[1,254]","[0,254]",,TREE
56.100335346045895,NETWORK_REQUEST,"[2,2]",25,"[0,2]","[0,254]",,TREE
56.10033971797529,NETWORK_REQUEST,"[2,5]",25,"[0,2]","[0,254]",,TREE
56.100339773435905,NETWORK_REQUEST,"[2,5]",14,"[2,254]","[0,254]",,TREE
56.10034713576858,NETWORK_REQUEST,"[1,6]",48,"[1,254]","[0,254]",,TREE
56.10035021580186,NETWORK_REQUEST,"[2,7]",34,"[2,254]","[0,254]",,TREE
56.10035373816702,NETWORK_REQUEST,"[1,5]",38,"[0,1]","[0,254]",,MESH
56.10035558721896,NETWORK_REQUEST,"[3,2]",9,"[0,3]","[0,254]",,MESH
56.10035686966627,NETWORK_REQUEST,"[3,1]",9,"[0,3]","[0,254]",,MESH
56.10036338974433,NETWORK_REQUEST,"[2,5]",14,"[2,254]","[0,254]",,TREE
56.10038395323561,NETWORK_REQUEST,"[1,6]",38,"[0,1]","[0,254]",,MESH
56.100387574252984,NETWORK_REQUEST,"[2,5]",25,"[0,2]","[0,254]",,TREE
56.100399207476556,NETWORK_REQUEST,"[2,2]",16,"[0,254]","[0,254]",,DIRECT
56.10040357940595,NETWORK_REQUEST,"[2,5]",16,"[0,254]","[0,254]",,DIRECT
56.10040375300586,NETWORK_REQUEST,"[2,7]",25,"[0,2]","[0,254]",,TREE
56.10040424736517,NETWORK_REQUEST,"[1,6]",38,"[0,1]","[0,254]",,MESH
56.10040611709241,NETWORK_REQUEST,"[2,7]",34,"[2,254]","[0,254]",,TREE
56.1004278786145,NETWORK_REQUEST,"[2,5]",25,"[0,2]","[0,254]",,TREE
56.10043021547518,NETWORK_REQUEST,"[1,5]",27,"[0,254]","[0,254]",,DIRECT
56.10043084913284,NETWORK_REQUEST,"[2,7]",25,"[0,2]","[0,254]",,TREE
56.10043979038,NETWORK_REQUEST,"[3,2]",18,"[0,254]","[0,254]",,DIRECT
56.100441072827316,NETWORK_REQUEST,"[3,1]",18,"[0,254]","[0,254]",,DIRECT
56.100451435683645,NETWORK_REQUEST,"[2,5]",16,"[0,254]","[0,254]",,DIRECT
56.10045149492292,NETWORK_REQUEST,"[2,5]",25,"[0,2]","[0,254]",,TREE
56.10046043054376,NETWORK_REQUEST,"[1,6]",27,"[0,254]","[0,254]",,DIRECT
56.10046761443652,NETWORK_REQUEST,"[2,7]",16,"[0,254]","[0,254]",,DIRECT
56.100480724673325,NETWORK_REQUEST,"[1,6]",27,"[0,254]","[0,254]",,DIRECT
56.10048130930697,NETWORK_REPLY,"[0,254]",17,"[0,2]","[2,2]",,TREE
56.100485681236364,NETWORK_REPLY,"[0,254]",17,"[0,2]","[2,5]",,TREE
56.10048675042339,NETWORK_REQUEST,"[2,7]",25,"[0,2]","[0,254]",,TREE
56.10049174004516,NETWORK_REQUEST,"[2,5]",16,"[0,254]","[0,254]",,DIRECT
56.1004935886677,NETWORK_REPLY,"[0,254]",17,"[0,1]","[1,5]",,TREE
56.1004947105635,NETWORK_REQUEST,"[2,7]",16,"[0,254]","[0,254]",,DIRECT
56.10051535635358,NETWORK_REQUEST,"[2,5]",16,"[0,254]","[0,254]",,DIRECT
56.10052380373629,NETWORK_REPLY,"[0,254]",17,"[0,1]","[1,6]",,TREE
56.10052594847631,NETWORK_REPLY,"[0,254]",17,"[0,3]","[3,2]",,TREE
56.100527230923625,NETWORK_REPLY,"[0,254]",17,"[0,3]","[3,1]",,TREE
56.10053353751406,NETWORK_REPLY,"[0,254]",17,"[0,2]","[2,5]",,TREE
56.10054409786585,NETWORK_REPLY,"[0,254]",17,"[0,1]","[1,6]",,TREE
56.10054971626693,NETWORK_REPLY,"[0,254]",17,"[0,2]","[2,7]",,TREE
56.100550611854054,NETWORK_REQUEST,"[2,7]",16,"[0,254]","[0,254]",,DIRECT
56.10055696186023,NETWORK_REPLY,"[0,254]",27,"[1,1]","[1,5]",,MESH
56.10056341113739,NETWORK_REPLY,"[0,254]",16,"[2,2]","[2,2]",,DIRECT
56.10056778306678,NETWORK_REPLY,"[0,254]",16,"[2,2]","[2,5]",,MESH
56.10057384187557,NETWORK_REPLY,"[0,254]",17,"[0,2]","[2,5]",,TREE
56.10057681239392,NETWORK_REPLY,"[0,254]",17,"[0,2]","[2,7]",,TREE
56.10058717692881,NETWORK_REPLY,"[0,254]",27,"[1,1]","[1,6]",,MESH
56.100597458184,NETWORK_REPLY,"[0,254]",17,"[0,2]","[2,5]",,TREE
56.100604475510416,NETWORK_REPLY,"[0,254]",15,"[2,5]","[2,5]",,DIRECT
56.100607471058375,NETWORK_REPLY,"[0,254]",27,"[1,1]","[1,6]",,MESH
56.10060832552143,NETWORK_REPLY,"[0,254]",37,"[1,5]","[1,5]",,DIRECT
56.10061210657262,NETWORK_REPLY,"[0,254]",18,"[3,2]","[3,2]",,DIRECT
56.100613389019934,NETWORK_REPLY,"[0,254]",18,"[3,1]","[3,1]",,DIRECT
56.100615639344475,NETWORK_REPLY,"[0,254]",16,"[2,2]","[2,5]",,MESH
56.10063181809735,NETWORK_REPLY,"[0,254]",16,"[2,3]","[2,7]",,MESH
56.10063271368447,NETWORK_REPLY,"[0,254]",17,"[0,2]","[2,7]",,TREE
56.10063854059001,NETWORK_REPLY,"[0,254]",37,"[1,6]","[1,6]",,DIRECT
56.10065233178811,NETWORK_REPLY,"[0,254]",15,"[2,5]","[2,5]",,DIRECT
56.10065594370599,NETWORK_REPLY,"[0,254]",16,"[2,2]","[2,5]",,MESH
56.100658834719574,NETWORK_REPLY,"[0,254]",37,"[1,6]","[1,6]",,DIRECT
56.10065891422433,NETWORK_REPLY,"[0,254]",16,"[2,3]","[2,7]",,MESH
56.10067956001441,NETWORK_REPLY,"[0,254]",16,"[2,2]","[2,5]",,MESH
56.100692636149624,NETWORK_REPLY,"[0,254]",15,"[2,5]","[2,5]",,DIRECT
56.10069567952801,NETWORK_REPLY,"[0,254]",25,"[2,7]","[2,7]",,DIRECT
56.100714815514884,NETWORK_REPLY,"[0,254]",16,"[2,3]","[2,7]",,MESH
56.10071625245805,NETWORK_REPLY,"[0,254]",15,"[2,5]","[2,5]",,DIRECT
56.100722775654994,NETWORK_REPLY,"[0,254]",25,"[2,7]","[2,7]",,DIRECT
56.100778676945545,NETWORK_REPLY,"[0,254]",25,"[2,7]","[2,7]",,DIRECT
66.10036125735438,NETWORK_REQUEST,"[4,1]",46,"[4,254]","[0,254]",,TREE
66.10037836728176,NETWORK_REQUEST,"[4,1]",46,"[4,254]","[0,254]",,TREE
66.1004324599063,NETWORK_REQUEST,"[4,1]",36,"[0,1]","[0,254]",,MESH
66.10044956983369,NETWORK_REQUEST,"[4,1]",36,"[0,1]","[0,254]",,MESH
66.10050304196349,NETWORK_REQUEST,"[4,1]",27,"[0,254]","[0,254]",,DIRECT
66.10052015189088,NETWORK_REQUEST,"[4,1]",27,"[0,254]","[0,254]",,DIRECT
66.10056641515602,NETWORK_REPLY,"[0,254]",17,"[0,1]","[4,1]",,TREE
66.10058352508341,NETWORK_REPLY,"[0,254]",17,"[0,1]","[4,1]",,TREE
66.10062978834856,NETWORK_REPLY,"[0,254]",27,"[4,254]","[4,1]",,TREE
66.10064689827594,NETWORK_REPLY,"[0,254]",27,"[4,254]","[4,1]",,TREE
66.10070037040575,NETWORK_REPLY,"[0,254]",36,"[4,1]","[4,1]",,DIRECT
66.10071748033313,NETWORK_REPLY,"[0,254]",36,"[4,1]","[4,1]",,DIRECT
71.10048994973388,NETWORK_REQUEST,"[2,7]",34,"[2,254]","[0,254]",,TREE
71.10049566622091,NETWORK_REQUEST,"[2,5]",14,"[2,254]","[0,254]",,TREE
71.10051598379309,NETWORK_REQUEST,"[2,5]",14,"[2,254]","[0,254]",,TREE
71.1005227024499,NETWORK_REQUEST,"[2,5]",14,"[2,254]","[0,254]",,TREE
71.1005640093569,NETWORK_REQUEST,"[2,7]",34,"[2,254]","[0,254]",,TREE
71.10057058306487,NETWORK_REQUEST,"[2,7]",25,"[0,2]","[0,254]",,TREE
71.1005837713995,NETWORK_REQUEST,"[2,5]",25,"[0,2]","[0,254]",,TREE
71.10060408897168,NETWORK_REQUEST,"[2,5]",25,"[0,2]","[0,254]",,TREE
71.10061080762848,NETWORK_REQUEST,"[2,5]",25,"[0,2]","[0,254]",,TREE
71.10063444449553,NETWORK_REQUEST,"[2,7]",16,"[0,254]","[0,254]",,DIRECT
71.10064464268788,NETWORK_REQUEST,"[2,7]",25,"[0,2]","[0,254]",,TREE
71.10064763283016,NETWORK_REQUEST,"[2,5]",16,"[0,254]","[0,254]",,DIRECT
71.10066795040234,NETWORK_REQUEST,"[2,5]",16,"[0,254]","[0,254]",,DIRECT
71.10067466905915,NETWORK_REQUEST,"[2,5]",16,"[0,254]","[0,254]",,DIRECT
71.10070850411854,NETWORK_REQUEST,"[2,7]",16,"[0,254]","[0,254]",,DIRECT
71.10071654632594,NETWORK_REPLY,"[0,254]",17,"[0,2]","[2,7]",,TREE
71.10072973466058,NETWORK_REPLY,"[0,254]",17,"[0,2]","[2,5]",,TREE
71.10075005223275,NETWORK_REPLY,"[0,254]",17,"[0,2]","[2,5]",,TREE
71.10075677088956,NETWORK_REPLY,"[0,254]",17,"[0,2]","[2,5]",,TREE
71.10079060594896,NETWORK_REPLY,"[0,254]",17,"[0,2]","[2,7]",,TREE
71.10079864815636,NETWORK_REPLY,"[0,254]",16,"[2,3]","[2,7]",,TREE
71.10081183649099,NETWORK_REPLY,"[0,254]",16,"[2,3]","[2,5]",,TREE
71.10083215406317,NETWORK_REPLY,"[0,254]",16,"[2,3]","[2,5]",,TREE
71.10083887271998,NETWORK_REPLY,"[0,254]",16,"[2,3]","[2,5]",,TREE
71.10086250958702,NETWORK_REPLY,"[0,254]",25,"[2,7]","[2,7]",,DIRECT
71.10087270777937,NETWORK_REPLY,"[0,254]",16,"[2,3]","[2,7]",,TREE
71.10087569792165,NETWORK_REPLY,"[0,254]",25,"[2,5]","[2,5]",,DIRECT
71.10089601549383,NETWORK_REPLY,"[0,254]",25,"[2,5]","[2,5]",,DIRECT
71.10090273415064,NETWORK_REPLY,"[0,254]",25,"[2,5]","[2,5]",,DIRECT
71.10093656921003,NETWORK_REPLY,"[0,254]",25,"[2,7]","[2,7]",,DIRECT
76.10032311967487,NETWORK_REQUEST,"[2,7]",34,"[2,254]","[0,254]",,TREE
76.1003397734359,NETWORK_REQUEST,"[2,5]",14,"[2,254]","[0,254]",,TREE
76.10035789267869,NETWORK_REQUEST,"[8,1]",49,"[8,254]","[0,254]",,TREE
76.10039028944598,NETWORK_REQUEST,"[6,5]",12,"[6,254]","[0,254]",,TREE
76.10040375300585,NETWORK_REQUEST,"[2,7]",25,"[0,2]","[0,254]",,TREE
76.10040522416719,NETWORK_REQUEST,"[6,5]",12,"[6,254]","[0,254]",,TREE
76.1004278786145,NETWORK_REQUEST,"[2,5]",25,"[0,2]","[0,254]",,TREE
76.10044584980267,NETWORK_REQUEST,"[7,2]",67,"[7,254]","[0,254]",,TREE
76.10044689167808,NETWORK_REQUEST,"[8,1]",39,"[1,6]","[0,254]",,TREE
76.1004525763384,NETWORK_REQUEST,"[6,5]",12,"[6,254]","[0,254]",,TREE
76.10046697764578,NETWORK_REQUEST,"[6,5]",23,"[2,5]","[0,254]",,TREE
76.10046761443651,NETWORK_REQUEST,"[2,7]",16,"[0,254]","[0,254]",,DIRECT
76.10047009898338,NETWORK_REQUEST,"[7,2]",67,"[7,254]","[0,254]",,TREE
76.10048191236699,NETWORK_REQUEST,"[6,5]",23,"[2,5]","[0,254]",,TREE
76.10048601626299,NETWORK_REQUEST,"[11,4]",43,"[11,254]","[0,254]",,TREE
76.10048820859198,NETWORK_REQUEST,"[7,2]",67,"[7,254]","[0,254]",,TREE
76.10049039364266,NETWORK_REQUEST,"[6,6]",32,"[6,254]","[0,254]",,TREE
76.10049174004516,NETWORK_REQUEST,"[2,5]",16,"[0,254]","[0,254]",,DIRECT
76.10050718979727,NETWORK_REQUEST,"[11,5]",42,"[11,254]","[0,254]",,TREE
76.10051497927056,NETWORK_REQUEST,"[11,4]",33,"[2,7]","[0,254]",,TREE
76.10052013900984,NETWORK_REQUEST,"[11,5]",42,"[11,254]","[0,254]",,TREE
76.1005292645382,NETWORK_REQUEST,"[6,5]",23,"[2,5]","[0,254]",,TREE
76.1005301900335,NETWORK_REQUEST,"[7,2]",57,"[1,5]","[0,254]",,TREE
76.10053453073147,NETWORK_REQUEST,"[8,1]",48,"[1,254]","[0,254]",,TREE
76.10054971626693,NETWORK_REPLY,"[0,254]",17,"[0,2]","[2,7]",,TREE
76.10055441674024,NETWORK_REQUEST,"[6,5]",14,"[2,254]","[0,254]",,TREE
76.1005544392142,NETWORK_REQUEST,"[7,2]",57,"[1,5]","[0,254]",,TREE
76.10056935146144,NETWORK_REQUEST,"[6,5]",14,"[2,254]","[0,254]",,TREE
76.10057254882281,NETWORK_REQUEST,"[7,2]",57,"[1,5]","[0,254]",,TREE
76.10057287277785,NETWORK_REQUEST,"[6,6]",23,"[2,5]","[0,254]",,TREE
76.10057384187557,NETWORK_REPLY,"[0,254]",17,"[0,2]","[2,5]",,TREE
76.10059034362251,NETWORK_REQUEST,"[11,5]",33,"[2,7]","[0,254]",,TREE
76.1005914781352,NETWORK_REQUEST,"[7,2]",47,"[1,254]","[0,254]",,TREE
76.10059164232806,NETWORK_REQUEST,"[8,1]",38,"[0,1]","[0,254]",,TREE
76.10060329283509,NETWORK_REQUEST,"[11,5]",33,"[2,7]","[0,254]",,TREE
76.10060473952073,NETWORK_REQUEST,"[11,4]",34,"[2,254]","[0,254]",,TREE
76.10061572731591,NETWORK_REQUEST,"[7,2]",47,"[1,254]","[0,254]",,TREE
76.10061670363265,NETWORK_REQUEST,"[6,5]",14,"[2,254]","[0,254]",,TREE
76.10063181809734,NETWORK_REPLY,"[0,254]",16,"[2,3]","[2,7]",,TREE
76.10063383692452,NETWORK_REQUEST,"[7,2]",47,"[1,254]","[0,254]",,TREE
76.10064252191883,NETWORK_REQUEST,"[6,5]",25,"[0,2]","[0,254]",,TREE
76.10065472747348,NETWORK_REQUEST,"[7,2]",38,"[0,1]","[0,254]",,TREE
76.10065594370599,NETWORK_REPLY,"[0,254]",16,"[2,3]","[2,5]",,TREE
76.10065745664004,NETWORK_REQUEST,"[6,5]",25,"[0,2]","[0,254]",,TREE
76.1006603118723,NETWORK_REQUEST,"[6,6]",14,"[2,254]","[0,254]",,TREE
76.10066811963621,NETWORK_REQUEST,"[8,1]",27,"[0,254]","[0,254]",,DIRECT
76.1006789766542,NETWORK_REQUEST,"[7,2]",38,"[0,1]","[0,254]",,TREE
76.10068010387269,NETWORK_REQUEST,"[11,5]",34,"[2,254]","[0,254]",,TREE
76.10068537285171,NETWORK_REQUEST,"[11,4]",25,"[0,2]","[0,254]",,TREE
76.10069305308527,NETWORK_REQUEST,"[11,5]",34,"[2,254]","[0,254]",,TREE
76.100695679528,NETWORK_REPLY,"[0,254]",25,"[2,7]","[2,7]",,DIRECT
76.1006970862628,NETWORK_REQUEST,"[7,2]",38,"[0,1]","[0,254]",,TREE
76.10070480881124,NETWORK_REQUEST,"[6,5]",25,"[0,2]","[0,254]",,TREE
76.10070638334949,NETWORK_REQUEST,"[6,5]",16,"[0,254]","[0,254]",,DIRECT
76.10071980513665,NETWORK_REPLY,"[0,254]",25,"[2,5]","[2,5]",,DIRECT
76.1007213180707,NETWORK_REQUEST,"[6,5]",16,"[0,254]","[0,254]",,DIRECT
76.10073120478164,NETWORK_REQUEST,"[7,2]",27,"[0,254]","[0,254]",,DIRECT
76.10073149282874,NETWORK_REPLY,"[0,254]",17,"[0,1]","[8,1]",,TREE
76.1007484170509,NETWORK_REQUEST,"[6,6]",25,"[0,2]","[0,254]",,TREE
76.10074923428238,NETWORK_REQUEST,"[11,4]",16,"[0,254]","[0,254]",,DIRECT
76.10075545396235,NETWORK_REQUEST,"[7,2]",27,"[0,254]","[0,254]",,DIRECT
76.10076073720367,NETWORK_REQUEST,"[11,5]",25,"[0,2]","[0,254]",,TREE
76.1007686702419,NETWORK_REQUEST,"[6,5]",16,"[0,254]","[0,254]",,DIRECT
76.10077356357095,NETWORK_REQUEST,"[7,2]",27,"[0,254]","[0,254]",,DIRECT
76.10077368641625,NETWORK_REQUEST,"[11,5]",25,"[0,2]","[0,254]",,TREE
76.1007884851799,NETWORK_REPLY,"[0,254]",17,"[0,2]","[6,5]",,TREE
76.10079457797417,NETWORK_REPLY,"[0,254]",17,"[0,1]","[7,2]",,TREE
76.10079486602127,NETWORK_REPLY,"[0,254]",27,"[1,3]","[8,1]",,TREE
76.10080341990111,NETWORK_REPLY,"[0,254]",17,"[0,2]","[6,5]",,TREE
76.10081227848156,NETWORK_REQUEST,"[6,6]",16,"[0,254]","[0,254]",,DIRECT
76.10081882715488,NETWORK_REPLY,"[0,254]",17,"[0,1]","[7,2]",,TREE
76.10082459863433,NETWORK_REQUEST,"[11,5]",16,"[0,254]","[0,254]",,DIRECT
76.10083133611279,NETWORK_REPLY,"[0,254]",17,"[0,2]","[11,4]",,TREE
76.10083693676349,NETWORK_REPLY,"[0,254]",17,"[0,1]","[7,2]",,TREE
76.10083754784691,NETWORK_REQUEST,"[11,5]",16,"[0,254]","[0,254]",,DIRECT
76.10085077207232,NETWORK_REPLY,"[0,254]",17,"[0,2]","[6,5]",,TREE
76.1008579511667,NETWORK_REPLY,"[0,254]",27,"[1,3]","[7,2]",,TREE
76.10087058701032,NETWORK_REPLY,"[0,254]",16,"[2,3]","[6,5]",,TREE
76.10087134332943,NETWORK_REPLY,"[0,254]",38,"[1,6]","[8,1]",,TREE
76.10088220034741,NETWORK_REPLY,"[0,254]",27,"[1,3]","[7,2]",,TREE
76.10088552173153,NETWORK_REPLY,"[0,254]",16,"[2,3]","[6,5]",,TREE
76.10089438031197,NETWORK_REPLY,"[0,254]",17,"[0,2]","[6,6]",,TREE
76.10090030995602,NETWORK_REPLY,"[0,254]",27,"[1,3]","[7,2]",,TREE
76.10090670046475,NETWORK_REPLY,"[0,254]",17,"[0,2]","[11,5]",,TREE
76.1009134379432,NETWORK_REPLY,"[0,254]",16,"[2,3]","[11,4]",,TREE
76.10091964967732,NETWORK_REPLY,"[0,254]",17,"[0,2]","[11,5]",,TREE
76.10092845492602,NETWORK_REPLY,"[0,254]",48,"[8,1]","[8,1]",,DIRECT
76.10093287390274,NETWORK_REPLY,"[0,254]",16,"[2,3]","[6,5]",,TREE
76.10093442847486,NETWORK_REPLY,"[0,254]",38,"[1,5]","[7,2]",,MESH
76.10093444844098,NETWORK_REPLY,"[0,254]",25,"[2,4]","[6,5]",,MESH
76.10094938316219,NETWORK_REPLY,"[0,254]",25,"[2,4]","[6,5]",,MESH
76.10095867765557,NETWORK_REPLY,"[0,254]",38,"[1,5]","[7,2]",,MESH
76.10097648214239,NETWORK_REPLY,"[0,254]",16,"[2,3]","[6,6]",,TREE
76.10097678726417,NETWORK_REPLY,"[0,254]",38,"[1,5]","[7,2]",,MESH
76.10097729937387,NETWORK_REPLY,"[0,254]",25,"[2,7]","[11,4]",,MESH
76.10098880229516,NETWORK_REPLY,"[0,254]",16,"[2,3]","[11,5]",,TREE
76.10099369663537,NETWORK_REPLY,"[0,254]",24,"[6,4]","[6,5]",,MESH
76.1009967353334,NETWORK_REPLY,"[0,254]",25,"[2,4]","[6,5]",,MESH
76.10099767781314,NETWORK_REPLY,"[0,254]",47,"[7,1]","[7,2]",,MESH
76.10100175150774,NETWORK_REPLY,"[0,254]",16,"[2,3]","[11,5]",,TREE
76.10100863135658,NETWORK_REPLY,"[0,254]",24,"[6,4]","[6,5]",,MESH
76.10102192699385,NETWORK_REPLY,"[0,254]",47,"[7,1]","[7,2]",,MESH
76.10104003660246,NETWORK_REPLY,"[0,254]",47,"[7,1]","[7,2]",,MESH
76.10104034357305,NETWORK_REPLY,"[0,254]",25,"[2,4]","[6,6]",,MESH
76.10105266372582,NETWORK_REPLY,"[0,254]",25,"[2,7]","[11,5]",,MESH
76.10105598352779,NETWORK_REPLY,"[0,254]",24,"[6,4]","[6,5]",,MESH
76.10105793270485,NETWORK_REPLY,"[0,254]",34,"[11,3]","[11,4]",,MESH
76.10105896591485,NETWORK_REPLY,"[0,254]",57,"[7,2]","[7,2]",,DIRECT
76.10106559318967,NETWORK_REPLY,"[0,254]",23,"[6,5]","[6,5]",,DIRECT
76.1010656129384,NETWORK_REPLY,"[0,254]",25,"[2,7]","[11,5]",,MESH
76.10108052791088,NETWORK_REPLY,"[0,254]",23,"[6,5]","[6,5]",,DIRECT
76.10108321509556,NETWORK_REPLY,"[0,254]",57,"[7,2]","[7,2]",,DIRECT
76.10109959176744,NETWORK_REPLY,"[0,254]",24,"[6,4]","[6,6]",,MESH
76.10110132470416,NETWORK_REPLY,"[0,254]",57,"[7,2]","[7,2]",,DIRECT
76.10112788008209,NETWORK_REPLY,"[0,254]",23,"[6,5]","[6,5]",,DIRECT
76.1011332970568,NETWORK_REPLY,"[0,254]",34,"[11,3]","[11,5]",,MESH
76.10114624626938,NETWORK_REPLY,"[0,254]",34,"[11,3]","[11,5]",,MESH
76.10114769295502,NETWORK_REPLY,"[0,254]",33,"[11,4]","[11,4]",,DIRECT
76.10117148832174,NETWORK_REPLY,"[0,254]",23,"[6,6]","[6,6]",,DIRECT
76.10122305730698,NETWORK_REPLY,"[0,254]",33,"[11,5]","[11,5]",,DIRECT
76.10123600651956,NETWORK_REPLY,"[0,254]",33,"[11,5]","[11,5]",,DIRECT
77.10068902080697,NETWORK_REQUEST,"[4,1]",46,"[4,254]","[0,254]",,TREE
77.10076022335889,NETWORK_REQUEST,"[4,1]",36,"[0,1]","[0,254]",,TREE
77.10083080541608,NETWORK_REQUEST,"[4,1]",27,"[0,254]","[0,254]",,DIRECT
77.10089417860861,NETWORK_REPLY,"[0,254]",17,"[0,1]","[4,1]",,TREE
77.10095755180114,NETWORK_REPLY,"[0,254]",27,"[4,254]","[4,1]",,TREE
77.10102813385834,NETWORK_REPLY,"[0,254]",36,"[4,1]","[4,1]",,DIRECT
86.1004513637308,NETWORK_REQUEST,"[12,3]",65,"[12,254]","[0,254]",,TREE
86.1004943226509,NETWORK_REQUEST,"[12,5]",64,"[12,254]","[0,254]",,TREE
86.10050341687644,NETWORK_REQUEST,"[12,3]",55,"[4,1]","[0,254]",,TREE
86.10050857423738,NETWORK_REQUEST,"[12,5]",64,"[12,254]","[0,254]",,TREE
86.10056973554754,NETWORK_REQUEST,"[12,5]",55,"[4,1]","[0,254]",,TREE
86.10058398713402,NETWORK_REQUEST,"[12,5]",55,"[4,1]","[0,254]",,TREE
86.10059002161648,NETWORK_REQUEST,"[12,3]",46,"[4,254]","[0,254]",,TREE
86.10065634028759,NETWORK_REQUEST,"[12,5]",46,"[4,254]","[0,254]",,TREE
86.1006612241684,NETWORK_REQUEST,"[12,3]",36,"[0,1]","[0,254]",,TREE
86.10067059187406,NETWORK_REQUEST,"[12,5]",46,"[4,254]","[0,254]",,TREE
86.10072754283951,NETWORK_REQUEST,"[12,5]",36,"[0,1]","[0,254]",,TREE
86.1007318062256,NETWORK_REQUEST,"[12,3]",27,"[0,254]","[0,254]",,DIRECT
86.10074179442599,NETWORK_REQUEST,"[12,5]",36,"[0,1]","[0,254]",,TREE
86.10079517941813,NETWORK_REPLY,"[0,254]",17,"[0,1]","[12,3]",,TREE
86.1007981248967,NETWORK_REQUEST,"[12,5]",27,"[0,254]","[0,254]",,DIRECT
86.10081237648318,NETWORK_REQUEST,"[12,5]",27,"[0,254]","[0,254]",,DIRECT
86.10085855261066,NETWORK_REPLY,"[0,254]",27,"[4,254]","[12,3]",,TREE
86.10086149808923,NETWORK_REPLY,"[0,254]",17,"[0,1]","[12,5]",,TREE
86.10087574967571,NETWORK_REPLY,"[0,254]",17,"[0,1]","[12,5]",,TREE
86.10092487128176,NETWORK_REPLY,"[0,254]",27,"[4,254]","[12,5]",,TREE
86.10092913466785,NETWORK_REPLY,"[0,254]",36,"[4,1]","[12,3]",,MESH
86.10093912286824,NETWORK_REPLY,"[0,254]",27,"[4,254]","[12,5]",,TREE
86.10099545333895,NETWORK_REPLY,"[0,254]",36,"[4,1]","[12,5]",,MESH
86.10100033721977,NETWORK_REPLY,"[0,254]",46,"[12,2]","[12,3]",,MESH
86.10100970492543,NETWORK_REPLY,"[0,254]",36,"[4,1]","[12,5]",,MESH
86.10106665589088,NETWORK_REPLY,"[0,254]",46,"[12,2]","[12,5]",,MESH
86.10108090747735,NETWORK_REPLY,"[0,254]",46,"[12,2]","[12,5]",,MESH
86.10108694195982,NETWORK_REPLY,"[0,254]",55,"[12,3]","[12,3]",,DIRECT
86.10115326063092,NETWORK_REPLY,"[0,254]",55,"[12,5]","[12,5]",,DIRECT
86.1011675122174,NETWORK_REPLY,"[0,254]",55,"[12,5]","[12,5]",,DIRECT
