Node ID,Position,Role,Power
0,"(303.46019374111063, 215.11325305840919)",Roles.REGISTERED,28.24144033760001
1,"(288.39593518355304, 288.0481222456288)",Roles.CLUSTER_HEAD,28.463863100801106
2,"(308.98076116618637, 335.49774031857385)",Roles.ROUTER,27.939932657599066
3,"(342.16585212788175, 419.4904403510567)",Roles.CLUSTER_HEAD,24.295230451187592
4,"(343.3578814573981, 509.7916433384222)",Roles.CLUSTER_HEAD,25.871196753600266
5,"(352.5913183498242, 579.5576717500652)",Roles.ROUTER,26.02476914240205
6,"(335.8714816088192, 626.1161055510662)",Roles.REGISTERED,28.11158292640075
7,"(327.96024692771925, 744.0616929461078)",Roles.CLUSTER_HEAD,28.88568524640132
8,"(383.45203251470497, 811.2926300723258)",Roles.ROUTER,23.3159533983889
9,"(380.6850497565745, 896.9583509474294)",Roles.CLUSTER_HEAD,24.85521261439841
10,"(367.2850207354376, 208.84242699249873)",Roles.CLUSTER_HEAD,26.287229425595854
11,"(405.1122227645597, 296.3253311892933)",Roles.ROUTER,22.4866779999868
12,"(410.8134917752647, 371.10942812349435)",Roles.CLUSTER_HEAD,21.63307618878165
13,"(403.9676452400324, 436.1819505169789)",Roles.REGISTERED,25.97166896000653
14,"(417.1573330211249, 519.7787697320746)",Roles.CLUSTER_HEAD,12.813966380761734
15,"(412.5399850072118, 598.3605136804681)",Roles.CLUSTER_HEAD,14.67500225276484
16,"(440.50925294693764, 634.4924864558013)",Roles.ROUTER,11.605313271970848
17,"(451.1725702444013, 724.9681028895816)",Roles.ROOT,999989.660703487
18,"(429.66768115349197, 817.6643975207678)",Roles.ROUTER,20.578629281580444
19,"(454.6865327646599, 870.2144046926178)",Roles.ROUTER,21.24669202718166
20,"(443.35619157135443, 219.1366012033227)",Roles.CLUSTER_HEAD,25.392602209594536
21,"(469.4107732082542, 254.32337948641242)",Roles.REGISTERED,25.685790884799527
22,"(445.396563104705, 333.1849148574987)",Roles.REGISTERED,27.016403974404554
23,"(466.0261333322873, 436.63829044609327)",Roles.CLUSTER_HEAD,19.686944990381544
24,"(470.42647134638656, 517.4150787231281)",Roles.ROUTER,22.77209831999409
25,"(491.4087952649592, 582.3578082659651)",Roles.DEAD,5.998180636771567
26,"(481.3468673013436, 625.615079242931)",Roles.CLUSTER_HEAD,25.44931034079611
27,"(523.5043217466362, 727.4169233561219)",Roles.DEAD,5.998693875170811
28,"(502.1912945629907, 817.3730494744311)",Roles.CLUSTER_HEAD,23.59310635839631
29,"(537.9877507944701, 882.9607406809912)",Roles.CLUSTER_HEAD,26.846413011198848
30,"(536.4700090161373, 194.184481644502)",Roles.REGISTERED,27.440016481597965
31,"(555.2323151700867, 296.92296003569044)",Roles.ROUTER,24.074706814391952
32,"(521.4624713803374, 363.86985911479513)",Roles.CLUSTER_HEAD,20.8545981231823
33,"(569.9859632760746, 424.05509087071204)",Roles.REGISTERED,20.929264310387325
34,"(557.7200595288871, 522.0506755652727)",Roles.CLUSTER_HEAD,15.02810472315877
35,"(578.1675753581486, 570.7212259419553)",Roles.REGISTERED,23.261568649589123
36,"(572.0054778544193, 664.3222192721264)",Roles.ROUTER,18.389101103979808
37,"(582.4927592381741, 740.2284742257018)",Roles.CLUSTER_HEAD,23.90794581279473
38,"(587.5378132553625, 784.0391996730152)",Roles.ROUTER,14.387442851170068
39,"(595.0514568377649, 892.563700607582)",Roles.ROUTER,25.14876752799715
40,"(576.622956559712, 222.17851268988608)",Roles.CLUSTER_HEAD,26.61067231359867
41,"(625.9039045187424, 272.6499393636584)",Roles.ROUTER,23.100953591990372
42,"(604.0598339027015, 338.4320866724434)",Roles.CLUSTER_HEAD,19.524891095980905
43,"(606.7305091561462, 414.514216061501)",Roles.CLUSTER_HEAD,20.880313462384738
44,"(617.7608059076147, 522.5978825867716)",Roles.REGISTERED,27.190988777601333
45,"(644.9101402281187, 564.7246388549736)",Roles.ROUTER,25.863817224003025
