Node ID,Position,Role,Power
0,"(303.46019374111063, 215.11325305840919)",Roles.REGISTERED,4.557277353600144
1,"(288.39593518355304, 288.0481222456288)",Roles.REGISTERED,4.582753708800173
2,"(308.98076116618637, 335.49774031857385)",Roles.CLUSTER_HEAD,4.468483828800083
3,"(342.16585212788175, 419.4904403510567)",Roles.CLUSTER_HEAD,3.617103844799935
4,"(343.3578814573981, 509.7916433384222)",Roles.ROUTER,3.798818011200337
5,"(352.5913183498242, 579.5576717500652)",Roles.CLUSTER_HEAD,3.7353416256004883
6,"(335.8714816088192, 626.1161055510662)",Roles.REGISTERED,4.481637368000235
7,"(327.96024692771925, 744.0616929461078)",Roles.CLUSTER_HEAD,4.6937141056001845
8,"(383.45203251470497, 811.2926300723258)",Roles.ROUTER,3.168692849600289
9,"(380.6850497565745, 896.9583509474294)",Roles.CLUSTER_HEAD,3.0803675616006743
10,"(367.2850207354376, 208.84242699249873)",Roles.CLUSTER_HEAD,4.116882912000051
11,"(405.1122227645597, 296.3253311892933)",Roles.CLUSTER_HEAD,3.1468125344003357
12,"(410.8134917752647, 371.10942812349435)",Roles.CLUSTER_HEAD,2.919800827200285
13,"(403.9676452400324, 436.1819505169789)",Roles.REGISTERED,3.7862642816007077
14,"(417.1573330211249, 519.7787697320746)",Roles.DEAD,0.9991705760006606
15,"(412.5399850072118, 598.3605136804681)",Roles.DEAD,0.9999358880006703
16,"(440.50925294693764, 634.4924864558013)",Roles.DEAD,0.9993091488006789
17,"(451.1725702444013, 724.9681028895816)",Roles.ROOT,999996.8091756105
18,"(429.66768115349197, 817.6643975207678)",Roles.ROUTER,1.374663204800825
19,"(454.6865327646599, 870.2144046926178)",Roles.ROUTER,1.8526524400009252
20,"(443.35619157135443, 219.1366012033227)",Roles.REGISTERED,3.9022256992001214
21,"(469.4107732082542, 254.32337948641242)",Roles.ROUTER,3.7741747904003846
22,"(445.396563104705, 333.1849148574987)",Roles.REGISTERED,4.099317680000544
23,"(466.0261333322873, 436.63829044609327)",Roles.ROUTER,2.03066810080084
24,"(470.42647134638656, 517.4150787231281)",Roles.CLUSTER_HEAD,2.2893345360013675
25,"(491.4087952649592, 582.3578082659651)",Roles.DEAD,0.9990163424007252
26,"(481.3468673013436, 625.615079242931)",Roles.REGISTERED,3.7146292880002605
27,"(523.5043217466362, 727.4169233561219)",Roles.DEAD,0.9995651344006233
28,"(502.1912945629907, 817.3730494744311)",Roles.CLUSTER_HEAD,3.1660491408004945
29,"(537.9877507944701, 882.9607406809912)",Roles.CLUSTER_HEAD,3.6062337056002938
30,"(536.4700090161373, 194.184481644502)",Roles.CLUSTER_HEAD,4.324965926400113
31,"(555.2323151700867, 296.92296003569044)",Roles.CLUSTER_HEAD,3.289726358400387
32,"(521.4624713803374, 363.86985911479513)",Roles.CLUSTER_HEAD,2.282010329600811
33,"(569.9859632760746, 424.05509087071204)",Roles.ROUTER,3.0813448048003154
34,"(557.7200595288871, 522.0506755652727)",Roles.CLUSTER_HEAD,1.6718614976006712
35,"(578.1675753581486, 570.7212259419553)",Roles.CLUSTER_HEAD,2.9866727504005848
36,"(572.0054778544193, 664.3222192721264)",Roles.CLUSTER_HEAD,2.049921512001061
37,"(582.4927592381741, 740.2284742257018)",Roles.ROUTER,3.1391343056004897
38,"(587.5378132553625, 784.0391996730152)",Roles.ROUTER,1.2146898336007454
39,"(595.0514568377649, 892.563700607582)",Roles.ROUTER,3.2998390960005093
40,"(576.622956559712, 222.17851268988608)",Roles.REGISTERED,3.958955224000158
