Node ID,Position,Role,Power
0,"(303.46019374111063, 215.11325305840919)",Roles.REGISTERED,28.581827451199608
1,"(288.39593518355304, 288.0481222456288)",Roles.CLUSTER_HEAD,28.911368550401257
2,"(308.98076116618637, 335.49774031857385)",Roles.ROUTER,28.54150253759984
3,"(342.16585212788175, 419.4904403510567)",Roles.CLUSTER_HEAD,25.521830543989097
4,"(343.3578814573981, 509.7916433384222)",Roles.CLUSTER_HEAD,27.30594123680128
5,"(352.5913183498242, 579.5576717500652)",Roles.ROUTER,27.776507835204207
6,"(335.8714816088192, 626.1161055510662)",Roles.REGISTERED,28.5686683759997
7,"(327.96024692771925, 744.0616929461078)",Roles.CLUSTER_HEAD,29.151594262401005
8,"(383.45203251470497, 811.2926300723258)",Roles.ROUTER,24.91723327199157
9,"(380.6850497565745, 896.9583509474294)",Roles.CLUSTER_HEAD,26.127295446398872
10,"(367.2850207354376, 208.84242699249873)",Roles.CLUSTER_HEAD,26.949243550396623
11,"(405.1122227645597, 296.3253311892933)",Roles.ROUTER,24.13298946399106
12,"(410.8134917752647, 371.10942812349435)",Roles.CLUSTER_HEAD,23.291691683184556
13,"(403.9676452400324, 436.1819505169789)",Roles.REGISTERED,27.14661904960582
14,"(417.1573330211249, 519.7787697320746)",Roles.CLUSTER_HEAD,15.861492721556877
15,"(412.5399850072118, 598.3605136804681)",Roles.CLUSTER_HEAD,19.94853974717219
16,"(440.50925294693764, 634.4924864558013)",Roles.ROUTER,14.849776806365448
17,"(451.1725702444013, 724.9681028895816)",Roles.ROOT,999991.8418460173
18,"(429.66768115349197, 817.6643975207678)",Roles.ROUTER,22.92446582398547
19,"(454.6865327646599, 870.2144046926178)",Roles.ROUTER,23.4119937727863
20,"(443.35619157135443, 219.1366012033227)",Roles.CLUSTER_HEAD,25.983134467193693
21,"(469.4107732082542, 254.32337948641242)",Roles.REGISTERED,26.68210443039984
22,"(445.396563104705, 333.1849148574987)",Roles.REGISTERED,27.80713592640423
23,"(466.0261333322873, 436.63829044609327)",Roles.CLUSTER_HEAD,22.23318469438523
24,"(470.42647134638656, 517.4150787231281)",Roles.ROUTER,26.02549170400211
25,"(491.4087952649592, 582.3578082659651)",Roles.DEAD,5.998180636771567
26,"(481.3468673013436, 625.615079242931)",Roles.REGISTERED,26.61947059039806
27,"(523.5043217466362, 727.4169233561219)",Roles.ROUTER,12.643868129563153
28,"(502.1912945629907, 817.3730494744311)",Roles.REGISTERED,25.116407756797113
29,"(537.9877507944701, 882.9607406809912)",Roles.CLUSTER_HEAD,27.656474463999245
30,"(536.4700090161373, 194.184481644502)",Roles.REGISTERED,27.895074283198095
