Node ID,Position,Role,Power
0,"(303.46019374111063, 215.11325305840919)",Roles.REGISTERED,19.146999068799715
1,"(288.39593518355304, 288.0481222456288)",Roles.CLUSTER_HEAD,19.215571904000157
2,"(308.98076116618637, 335.49774031857385)",Roles.ROUTER,18.911494623999054
3,"(342.16585212788175, 419.4904403510567)",Roles.CLUSTER_HEAD,16.8607191007941
4,"(343.3578814573981, 509.7916433384222)",Roles.CLUSTER_HEAD,17.067901515196475
5,"(352.5913183498242, 579.5576717500652)",Roles.ROUTER,16.613946673592658
6,"(335.8714816088192, 626.1161055510662)",Roles.REGISTERED,19.28393245120037
7,"(327.96024692771925, 744.0616929461078)",Roles.REGISTERED,19.76277787519977
8,"(383.45203251470497, 811.2926300723258)",Roles.CLUSTER_HEAD,18.668959492801072
9,"(380.6850497565745, 896.9583509474294)",Roles.CLUSTER_HEAD,18.626645129598046
10,"(367.2850207354376, 208.84242699249873)",Roles.CLUSTER_HEAD,18.162349921597688
11,"(405.1122227645597, 296.3253311892933)",Roles.ROUTER,15.860869980792364
12,"(410.8134917752647, 371.10942812349435)",Roles.CLUSTER_HEAD,15.164172899191094
13,"(403.9676452400324, 436.1819505169789)",Roles.REGISTERED,17.267580577600437
14,"(417.1573330211249, 519.7787697320746)",Roles.REGISTERED,11.040724092797264
15,"(412.5399850072118, 598.3605136804681)",Roles.CLUSTER_HEAD,13.521237953600124
16,"(440.50925294693764, 634.4924864558013)",Roles.ROUTER,6.482107169602512
17,"(451.1725702444013, 724.9681028895816)",Roles.ROOT,999992.5021717596
18,"(429.66768115349197, 817.6643975207678)",Roles.ROUTER,15.541985662388578
19,"(454.6865327646599, 870.2144046926178)",Roles.CLUSTER_HEAD,18.62645325120167
20,"(443.35619157135443, 219.1366012033227)",Roles.CLUSTER_HEAD,17.65226406079681
21,"(469.4107732082542, 254.32337948641242)",Roles.CLUSTER_HEAD,17.77756345599876
22,"(445.396563104705, 333.1849148574987)",Roles.REGISTERED,18.562979990402
23,"(466.0261333322873, 436.63829044609327)",Roles.CLUSTER_HEAD,14.541728303993498
24,"(470.42647134638656, 517.4150787231281)",Roles.ROUTER,16.23672122079374
25,"(491.4087952649592, 582.3578082659651)",Roles.DEAD,3.9991449600010194
26,"(481.3468673013436, 625.615079242931)",Roles.CLUSTER_HEAD,18.70835489600097
27,"(523.5043217466362, 727.4169233561219)",Roles.DEAD,3.9995015168005996
28,"(502.1912945629907, 817.3730494744311)",Roles.CLUSTER_HEAD,17.856620889600766
29,"(537.9877507944701, 882.9607406809912)",Roles.ROUTER,18.836361233598527
30,"(536.4700090161373, 194.184481644502)",Roles.REGISTERED,18.742545884798794
31,"(555.2323151700867, 296.92296003569044)",Roles.ROUTER,16.752466876794603
32,"(521.4624713803374, 363.86985911479513)",Roles.CLUSTER_HEAD,15.050789939193782
33,"(569.9859632760746, 424.05509087071204)",Roles.REGISTERED,13.489401545595374
34,"(557.7200595288871, 522.0506755652727)",Roles.CLUSTER_HEAD,9.646772636799337
35,"(578.1675753581486, 570.7212259419553)",Roles.REGISTERED,16.89601277919553
36,"(572.0054778544193, 664.3222192721264)",Roles.ROUTER,12.570048215996787
37,"(582.4927592381741, 740.2284742257018)",Roles.CLUSTER_HEAD,18.127252243202527
38,"(587.5378132553625, 784.0391996730152)",Roles.ROUTER,9.284134417601377
39,"(595.0514568377649, 892.563700607582)",Roles.CLUSTER_HEAD,18.503748171198044
40,"(576.622956559712, 222.17851268988608)",Roles.CLUSTER_HEAD,18.274841852799327
41,"(625.9039045187424, 272.6499393636584)",Roles.ROUTER,15.29762908159207
42,"(604.0598339027015, 338.4320866724434)",Roles.CLUSTER_HEAD,12.646133617594902
43,"(606.7305091561462, 414.514216061501)",Roles.CLUSTER_HEAD,16.46650911999375
44,"(617.7608059076147, 522.5978825867716)",Roles.ROUTER,18.582159883200397
45,"(644.9101402281187, 564.7246388549736)",Roles.ROUTER,18.02750604320111
46,"(644.8246827996414, 630.7095322846005)",Roles.CLUSTER_HEAD,10.318926945598552
47,"(644.6671235639299, 739.8101505592612)",Roles.REGISTERED,13.315094711994409
48,"(647.6729074492374, 811.507611539258)",Roles.REGISTERED,15.276415327990662
49,"(690.7781758925499, 871.5827773574888)",Roles.ROUTER,17.927250123199798
50,"(661.26870066593, 194.8657684573761)",Roles.REGISTERED,18.832329348800243
51,"(705.4946658612146, 272.28342581711917)",Roles.CLUSTER_HEAD,15.82295161279001
52,"(686.3332513513797, 366.61224522463965)",Roles.ROUTER,16.56361196799839
53,"(704.038591831107, 434.7525445806233)",Roles.REGISTERED,17.92803334719696
54,"(706.1947719933489, 476.53501383770185)",Roles.CLUSTER_HEAD,18.112519830398725
55,"(727.6692756717077, 582.991194587554)",Roles.CLUSTER_HEAD,11.063892492798495
56,"(731.8725625047855, 631.2841661154864)",Roles.REGISTERED,17.71344981279985
57,"(704.872008676226, 703.5363438943455)",Roles.ROUTER,13.684350003195195
